id,funcion_principal,subcategoria,establecimiento,funcion_secundaria,programacion,sucursal,sala,direccion,calle,altura,barrio,comuna,latitud,longitud,telefono,mail,web,facebook,twitter,instagram,camara_1,camara_2,redes,punto_de_cultura,otras_redes,capacidad_total,codigo_postal,codigo_postal_argentino
1376,ESPACIO ESCENICO,SALA DE TEATRO,GRUPO MATEMURGA DE VILLA CRESPO,ESPACIO DE FORMACION,,,,VIALE. LUIS 654,VIALE. LUIS,654,VILLA CRESPO,COMUNA 15,-34.605646330531805,-58.449285413546804,,MATEMURGA@YAHOO.COM.AR,WWW.MATEMURGA.COM.AR,,,,,,Red Nacional de Teatro Comunitario,SI,,,1416,C1416DMD
1319,ESPACIO ESCENICO,SALA DE TEATRO,PATERNAL TEATRO,ESPACIO DE FORMACION,SI,,,REPETTO. NICOLAS. DR. 1556,REPETTO. NICOLAS. DR.,1556,VILLA CRESPO,COMUNA 15,-34.6052746,-58.452171299999996,4584-8703,HECTOR_BIDONDE@YAHOO.COM.AR,,https://www.facebook.com/bidondehector/,,https://www.instagram.com/paternalteatro/,,,,,,,1416,C1416CLJ
1366,ESPACIO ESCENICO,SALA DE TEATRO,MATEMURGA DE VILLA CRESPO,"ESPACIO DE FORMACION, ESPACIO ESCENICO",SI,,,TRES ARROYOS 555,TRES ARROYOS,555,VILLA CRESPO,COMUNA 15,-34.6032179,-58.450179399999996,,MATEMURGA@GMAIL.COM,WWW.MATEMURGA.COM.AR,WWW.FACEBOOK.COM/MATEMURGAVILLACRESPO/,@MATEMURGA12,,,,Red Nacional de Teatro Comunitario,SI,,,1416,C1416DCA
1568,LIBRERIA,,PUNC,,,,,"BELAUSTEGUI, LUIS, DR. 393","BELAUSTEGUI, LUIS, DR.",393,VILLA CRESPO,COMUNA 15,-34.601039899999996,-58.44953220000001,,,,,,,,,,,,,1414,C1414DZC
681,ESPACIO DE EXHIBICION,GALERIA DE ARTE,ATOCHA Y CLUB DE GRABADO Y OBRA GRAFICA CONTEMPORANEA,,,,,BATALLA DEL PARI 613,BATALLA DEL PARI,613,VILLA CRESPO,COMUNA 15,-34.6003862103234,-58.453784273668006,,info@atochagaleria.com.ar,http://atochagaleria.com.ar/,https://www.facebook.com/AtochaGaleria/,@AtochaGaleria,@atochagaleria,MERIDIANO,,,,,,1416,C1416DXC
547,CENTRO CULTURAL,,OCEANARIO CLUB CULTURAL,"BAR, ESPACIO DE FORMACION, GALERIA DE ARTE",SI,,,ESCALADA DE SAN MARTIN. R. 332,ESCALADA DE SAN MARTIN. R.,332,VILLA CRESPO,COMUNA 15,-34.6001305469283,-58.449776258825906,,ELOCEANARIO@GMAIL.COM,WWW.OCEANARIO.COM.AR,WWW.FACEBOOK.COM/OCEANARIOCLUB/,,https://www.instagram.com/oceanario_club/,MECA,,,,,,1414,C1414DYB
225,BAR,CULTURAL,ARCADE CLUB SOCIAL,,,,,Serrano 75,SERRANO,75,VILLA CRESPO,COMUNA 15,-34.5999787788837,-58.446960811588404,,,,,,https://www.instagram.com/arcadeclubsocial/,,,,,,,1414,C1414DEA
583,CENTRO CULTURAL,,WARA WARA,,,,,Martinez Rosas 969,MARTINEZ ROSAS,969,VILLA CRESPO,COMUNA 15,-34.5998765741133,-58.4483680144151,,,,,,,,,,,,,1414,C1414ADA
471,CENTRO CULTURAL,,ESPACIO MARECHAL,,,,,LEOPOLDO MARECHAL 1160,LEOPOLDO MARECHAL,1160,VILLA CRESPO,COMUNA 15,-34.605002437787,-58.43976590716189,6863-6656 / 3972-3818,FAMILIAMARECHAL@GMAIL.COM,,,,,,,,,,,1414,C1414BYB
558,CENTRO CULTURAL,,PONCHO CLUB CULTURAL,"BAR, ESPACIO DE FORMACION, ESPACIO ESCENICO",SI,,,MARECHAL. LEOPOLDO 1219,MARECHAL. LEOPOLDO,1219,VILLA CRESPO,COMUNA 15,-34.604265999999996,-58.440146,6034-1562,PONCHOCLUBCULTURAL@GMAIL.COM,http://ponchoclubcultural.com/,https://www.facebook.com/PonchoClubCultural,@TEATROMARECHAL,,,,,,,,1414,C1414BYC
1007,ESPACIO DE FORMACION,,CLUB DE TRAPECISTAS,"ESPACIO ESCENICO, GALERIA DE ARTE",SI,,,FERRARI 252,FERRARI,252,VILLA CRESPO,COMUNA 15,-34.6042206893229,-58.4394740106486,154986419,INFO@CLUBDETRAPECISTAS.COM.AR,WWW.CLUBDETRAPECISTAS.COM.AR,WWW.FACEBOOK.COM/CLUBDETRAPECISTAS/,,https://www.instagram.com/club_de_trapecistas/,ARTEI,,,,,,1414,C1414EGB
783,ESPACIO DE EXHIBICION,GALERIA DE ARTE,MORIA,,,,,"FIGUEROA, D. APOLINARIO, CORONEL 135","FIGUEROA, D. APOLINARIO, CORONEL",135,VILLA CRESPO,COMUNA 15,-34.6030797734803,-58.4438329806824,11 3559153,holamoria@gmail.com,https://moriagaleria.com/,https://www.facebook.com/moriagaleria,,,MERIDIANO,,,,,,1414,C1414EDC
406,CENTRO CULTURAL,,CHANA - USINA JUAN GELMAN,,,,,JULIAN ALVAREZ Y WARNES,JULIAN ALVAREZ,16,VILLA CRESPO,COMUNA 15,-34.6030547685995,-58.4399485955387,,,-,https://www.facebook.com/usinajuangelman/,,https://www.instagram.com/elgelman/,,,,,,,1414,C1414DRB
1375,ESPACIO ESCENICO,SALA DE TEATRO,FANDANGO TEATRO,ESPACIO DE FORMACION,SI,,,VIALE. LUIS 108,VIALE. LUIS,108,VILLA CRESPO,COMUNA 15,-34.60243497055939,-58.444142593697,5976-4525,FANDANGOTEATRO@GMAIL.COM,http://www.fandangoteatro.com.ar/,WWW.FACEBOOK.COM/FANDANGOTEATRO/,,https://www.instagram.com/fandangoteatro/,ARTEI,,,,,,1414,C1414ECD
330,CENTRO CULTURAL,,CASA BRANDON,"ESPACIO ESCENICO, ESPACIO DE FORMACION, FERIA",,,,DRAGO. LUIS MARIA 236,DRAGO. LUIS MARIA,236,VILLA CRESPO,COMUNA 15,-34.6019197,-58.436865399999995,4342-2158 / 5845-3421,LISA@BRANDON.ORG.AR INFO@BRANDON.ORG.AR,http://brandon.org.ar,https://www.facebook.com/casabrandon/,https://twitter.com/casabrandon,https://www.instagram.com/casabrandon/,MECA,FIERAS,,,CLUMVI,,1414,C1414AIF
1083,ESPACIO DE FORMACION,,ESCUELA MOTIVARTE,,,,,MALABIA 41,MALABIA,41,VILLA CRESPO,COMUNA 15,-34.6016176907468,-58.442906811490495,4773-1818,CARRERA@MOTIVARTE.COM,WWW.COMUNIDAD.MOTIVARTE.COM,,,,,,,,,,1414,C1414DLA
378,CENTRO CULTURAL,,CENTRO CULTURAL EL QUIJOTE,,,,,ARAOZ 176,ARAOZ,176,VILLA CRESPO,COMUNA 15,-34.6014951,-58.439722100000004,,INFORMACIO@TEATROELQUIJOTE.COM.AR,WWW.ELQUIJOTE.COM.AR,,,,,,,,,,1414,C1414DPD
992,ESPACIO DE FORMACION,CENTRO CULTURAL DEL PCB,CENTRO CULTURAL OSVALDO PUGLIESE,,SI,,,ARAOZ 234,ARAOZ,234,VILLA CRESPO,COMUNA 15,-34.6010838,-58.4390423,4854-6778,CCULTURALPUGLIESE@GMAIL.COM,HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/CEN_CULTURALES/PROG_BARRIOS.PHP,,,,,,,,,,1414,C1414DPF
1465,ESPACIO ESCENICO,CLUB DE MUSICA EN VIVO,CLUB V,BAR,,,,CORRIENTES AV. 5008,CORRIENTES AV.,5008,VILLA CRESPO,COMUNA 15,-34.6007028020667,-58.4365552193927,15-6106-0003,,,,,,CLUMVI,,,,,,1414,C1414AJQ
1220,ESPACIO ESCENICO,SALA DE TEATRO,MOSCU TEATRO,ESPACIO DE FORMACION,SI,,,CAMARGO 506 1°,CAMARGO,506,VILLA CRESPO,COMUNA 15,-34.600491999999996,-58.440161100000005,2074-3718,MOSCUTEATRO@GMAIL.COM,WWW.MOSCUTEATRO.COM.AR,WWW.FACEBOOK.COM/MOSCU.TEATRO/,@MOSCU.TEATRO,https://www.instagram.com/moscuteatro/,ARTEI,,,,,,1414,C1414AHL
1353,ESPACIO ESCENICO,SALA DE TEATRO,ESPACIO KABUKI,ESPACIO DE FORMACION,SI,,,SCALABRINI ORTIZ. RAUL AV. 276,SCALABRINI ORTIZ. RAUL AV.,276,VILLA CRESPO,COMUNA 15,-34.6001101,-58.439339000000004,6051-8787,INFO@KABUKI.COM.AR,WWW.KABUKI.COM.AR,WWW.FACEBOOK.COM/ESPACIOKABUKI/,,https://www.instagram.com/kabuki.teatro/,,,,,,,1414,C1414DNP
743,ESPACIO DE EXHIBICION,GALERIA DE ARTE,UNTITLED CONTEMPORARY ART,,,,,DRAGO. LUIS MARIA 500,DRAGO. LUIS MARIA,500,VILLA CRESPO,COMUNA 15,-34.5999761433081,-58.438743189228894,15-5036-7360,UNTITLEDARTHOUSE@GMAIL.COM,,https://www.facebook.com/pages/category/Art-Gallery/Untitled-Contemporary-Art-594731817203708/,,,,,,,,,1414,C1414AIJ
496,CENTRO CULTURAL,,IFA,"ESPACIO DE FORMACION, ESPACIO ESCENICO",,,,SCALABRINI ORTIZ. RAUL AV. 326,SCALABRINI ORTIZ. RAUL AV.,326,VILLA CRESPO,COMUNA 15,-34.59949279999999,-58.43835,2058-7713 / 5644-7783 / 2176-7783,NICOLASPEREZCOSTA@HOTMAIL.COM,,,,,,,,,,,1414,C1414DNQ
1091,ESPACIO DE FORMACION,,ETER,,,,,ACEVEDO 262,ACEVEDO,262,VILLA CRESPO,COMUNA 15,-34.599267,-58.442235399999994,4857-5701,INFO@ETER.COM.AR,WWW.ETER.COM.AR,,,,,,,,,,1414,C1414DJF
572,CENTRO CULTURAL,,TEATRO PUNTO DE FUGA,ESPACIO DE FORMACION,SI,,,"RAMIREZ DE VELASCO, JUAN 405","RAMIREZ DE VELASCO, JUAN",405,VILLA CRESPO,COMUNA 15,-34.599050477720006,-58.4359957237283,15-5047-8465,EMPUNTODEFUGA@GMAIL.COM,,https://www.facebook.com/espaciopdf/,,https://www.instagram.com/espaciopdf/,ESCENA,,,,,,1414,C1414AQI
1315,ESPACIO ESCENICO,SALA DE TEATRO,NUN TEATRO BAR,,SI,,,RAMIREZ DE VELASCO. JUAN 419,RAMIREZ DE VELASCO. JUAN,419,VILLA CRESPO,COMUNA 15,-34.598978968865104,-58.436062483844395,4854-2107,INFO@NUNTEATROBAR.COM.AR,,WWW.FACEBOOK.COM/NUNTEATROBAR/?REF=BR_RS,,https://www.instagram.com/nunteatrobar/,,,,,,,1414,C1414AQI
777,ESPACIO DE EXHIBICION,GALERIA DE ARTE,SELVANEGRA GALERIA,,,,,GURRUCHAGA 301,GURRUCHAGA,301,VILLA CRESPO,COMUNA 15,-34.5988563930844,-58.443565559140005,4072 4248,galeriaselvanegra@gmail.com,http://galeriaselvanegra.com.ar/,https://www.facebook.com/selvanegragaleria.ar/,,https://www.instagram.com/selvanegragaleria/?hl=es-la,MERIDIANO,,,,,,1414,C1414DHG
230,BAR,CULTURAL,VELAZCO DISQUERIA Y BAR,,SI,,,"RAMIREZ DE VELASCO, JUAN 492","RAMIREZ DE VELASCO, JUAN",492,VILLA CRESPO,COMUNA 15,-34.598689298779,-58.4364764437788,,VELAZCOBAR@GMAIL.COM,,https://www.facebook.com/VelazcoDisqueriaBar/,,www.instagram.com/velazcodisqueriabar,,,,,,,1414,C1414AQJ
549,CENTRO CULTURAL,,OLIVERIO GIRONDO,ESPACIO DE FORMACION,,,,VERA 574,VERA,574,VILLA CRESPO,COMUNA 15,-34.5984573156345,-58.438301275326204,6554-5095,OLIVERIOCC@GMAIL.COM,https://oliveriogirondoespaciocultural.wordpress.com/,https://www.facebook.com/OliverioGirondoEspacioCultural/,,,,,,,,,1414,C1414AOL
367,CENTRO CULTURAL,,CENTRO CULTURAL DE ARTE Y MOVIMIENTO - BAILA BA!,ESPACIO DE FORMACION,,,,SCALABRINI ORTIZ. RAUL AV. 540,SCALABRINI ORTIZ. RAUL AV.,540,VILLA CRESPO,COMUNA 15,-34.5981175,-58.436201399999995,6748-7167,ALDOMARIANO@WEBZERO.COM.AR,,,,,,,,,,,1414,C1414DNS
774,ESPACIO DE EXHIBICION,GALERIA DE ARTE,PABELLON 4 ARTE CONTEMPORANEO,,,,,"RAMIREZ DE VELASCO, JUAN 556","RAMIREZ DE VELASCO, JUAN",556,VILLA CRESPO,COMUNA 15,-34.597965514351,-58.437157158412894,48562118,nestorzonana@gmail.com,http://www.pabellon4.com/,,,https://www.instagram.com/pabellon4/,MERIDIANO,,,,,,1414,C1414AQL
522,CENTRO CULTURAL,,LA QUINCE ESPACIO CULTURAL,"ESPACIO ESCENICO, ESPACIO DE FORMACION",SI,,,CORRIENTES AV. 5426,CORRIENTES AV.,5426,VILLA CRESPO,COMUNA 15,-34.5979455329076,-58.4410077386864,,LAQUINCECULTURAL@GMAIL.COM,WWW.SEAMOSLIBRESMP.COM.AR,WWW.FACEBOOK.COM/LAQUINCEESPACIOCULTURAL/,,https://www.instagram.com/laquincecultural/,MECA,,,,,,1414,C1414AJU
35,BAR,NOTABLE,SAN BERNARDO,,,,,CORRIENTES AV. 5436,CORRIENTES AV.,5436,VILLA CRESPO,COMUNA 15,-34.5978630907862,-58.44109658460171,,,,,,,,,,,,,1414,C1414AJU
1562,LIBRERIA,,LIBRERIA RODRIGUEZ (VILLA CRESPO),,,,,"SCALABRINI ORTIZ, RAUL AV. 181","SCALABRINI ORTIZ, RAUL AV.",181,VILLA CRESPO,COMUNA 15,-34.6008688942413,-58.4402080266799,,,,,,,,,,,,,1414,C1414DNB
1714,LIBRERIA,,SBS,,,,,"FIGUEROA, D. APOLINARIO, CORONEL 151","FIGUEROA, D. APOLINARIO, CORONEL",151,VILLA CRESPO,COMUNA 15,-34.6031571,-58.4439473,4856 6242,marcelor@sbs.com.ar,https://sbs.com.ar/,,,,,,,,,,1414,C1414EDC
1942,LIBRERIA,,LA INTERNACIONAL ARGENTINA,,,,,PADILLA 865,PADILLA,865,VILLA CRESPO,COMUNA 15,-34.59837322,-58.44427555,,,,,,,,,,,,,1414,C1414AGM
2031,LIBRERIA,,LIBRERIA NADIR,,,SCALABRINI ORTIZ,,"SCALABRINI ORTIZ, RAUL AV. 274","SCALABRINI ORTIZ, RAUL AV.",274,VILLA CRESPO,COMUNA 15,-34.60011344,-58.4393379,,,,,,,,,,,,,1414,C1414DNP
2474,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR GRAL. BENITO NAZAR,,,,,ANTEZANA 340,ANTEZANA,340,VILLA CRESPO,COMUNA 15,-34.6051325443485,-58.4449116185563,,BIBLIOTECANAZAR@YAHOO.COM.AR,,,,,CONABIP,,,,,,1414,C1414EEH
2483,BIBLIOTECA,UNIVERSITARIA Y/O CIENTIFICO TECNICA,BIBLIOTECA - INSTITUTO DEL PROFESORADO EN ENFERMERIA PADRE LUIS TEZZA,,,,,"GALLARDO, ANGEL AV. 839","GALLARDO, ANGEL AV.",839,VILLA CRESPO,COMUNA 15,-34.606293103622605,-58.442139567680904,(011) 4854-0032,"BIBLIOTECA@INSTITUTOTEZZA.ORG.AR,",WWW.INSTITUTOTEZZA.ORG.AR/BIB_INSTITUCIONAL.HTM,,,,RENICS,,,,,,1405,C1405DJI
469,CENTRO CULTURAL,,ESPACIO CULTURAL URBANO,ESPACIO DE FORMACION,SI,,,ACEVEDO 460,ACEVEDO,460,VILLA CRESPO,COMUNA 15,-34.597593599999996,-58.4399856,4854-2257,espacioculturalurbano@gmail.com,https://www.espacioculturalurbano.net/,WWW.FACEBOOK.COM/ESPACIO-CULTURAL-URBANO-136947969732768/,,,,,,,,,1414,C1414DJJ
1352,ESPACIO ESCENICO,SALA DE TEATRO,EL CRISOL,,SI,MALABIA,,MALABIA 611,MALABIA,611,VILLA CRESPO,COMUNA 15,-34.5974699102266,-58.4373756766407,48543003,CRISOLTEATRO@GMAIL.COM,,WWW.FACEBOOK.COM/TEATROELCRISOL/,,https://www.instagram.com/teatroelcrisol/,ARTEI,ESCENA,,,,,1414,C1414DLM
1533,LIBRERIA,,EL HACEDOR LIBROS,,,,,"RAMIREZ DE VELASCO, JUAN 606","RAMIREZ DE VELASCO, JUAN",606,VILLA CRESPO,COMUNA 15,-34.5974235,-58.4376689,,,,,,,,,,,,,1414,C1414AQN
1440,ESPACIO ESCENICO,SALA DE TEATRO,EL FARABUTE,,,,,CORRIENTES AV. 5534,CORRIENTES AV.,5534,VILLA CRESPO,COMUNA 15,-34.59700069466739,-58.4420249508028,,INFO@ELFARABUTE.COM.AR,WWW.ELFARABUTE.COM.AR,,,,,,,,,,1414,C1414AJV
1230,ESPACIO ESCENICO,SALA DE TEATRO,LA RATONERA CULTURAL,ESPACIO DE FORMACION,SI,,,CORRIENTES AV. 5552,CORRIENTES AV.,5552,VILLA CRESPO,COMUNA 15,-34.5968423534562,-58.4421955800407,4372-3200,LANUEVARATONERA@GMAIL.COM,https://laratoneracultural.wixsite.com/laratoneracultural?fbclid=IwAR06FURHzq6xOmpL5jczlGl5edtdIA5H5i-SVSQirk47PKpfWdVlhDXqFzU,https://www.facebook.com/La-Ratonera-Cultural-1094495010565600/,,,ARTEI,,,,,,1414,C1414AJV
1356,ESPACIO ESCENICO,,LA CARAVANA,,,,,SERRANO 547,SERRANO,547,VILLA CRESPO,COMUNA 15,-34.5960230106729,-58.441907841745206,4964-5297,CARAVANACIRCO@GMAIL.COM,WWW.CARAVANACIRCO.BLOGSPOT.COM.AR,https://www.facebook.com/lacaravanacirco/,,,CIRCO ABIERTO,,,,,,1414,C1414DEK
1215,ESPACIO ESCENICO,SALA DE TEATRO,LA FABRICA,ESPACIO DE FORMACION,,,,ACEVEDO 768,ACEVEDO,768,VILLA CRESPO,COMUNA 15,-34.5954609,-58.436654299999994,4776-2346,LAFABRICAESPACIODEARTE@GMAIL.COM,,WWW.FACEBOOK.COM/LAFABRICAESPACIODEARTE/,,https://www.instagram.com/lafabricaarte/,,,,,,,1414,C1414DJP
1543,LIBRERIA,,MANDRAGORA LIBROS,,,,,SERRANO 933,SERRANO,933,VILLA CRESPO,COMUNA 15,-34.593295899999994,-58.43734920000001,,,http://mandragora.com.ar/,,,,,,,,,,1414,C1414DES
115,BAR,MILONGA Y/O TANGUERIA,CLUB FULGOR,,,,,LOYOLA 828,LOYOLA,828,VILLA CRESPO,COMUNA 15,-34.5932533477041,-58.4381265706283,,INFO@MILONGA10.COM,WWW.PRAKTIKA8.MILONGA10.COM,,,,,,,,,,1414,C1414AUR
426,CENTRO CULTURAL,,DOUP,,,,,JUAN B. JUSTO AV. 2261,JUAN B. JUSTO AV.,2261,VILLA CRESPO,COMUNA 15,-34.592584499999994,-58.443625,4322-8457 / 6997-1758  / 4493-1004,AXEL@DOUP.COM.AR,,,,,,,,,,,1414,C1414CWL
735,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA RUTH BENZACAR,,,,,"RAMIREZ DE VELASCO, JUAN 1287","RAMIREZ DE VELASCO, JUAN",1287,VILLA CRESPO,COMUNA 15,-34.5914463428966,-58.44312219763739,4313-8480,mora@ruthbenzacar.com,WWW.RUTHBENZACAR.COM,https://www.facebook.com/ruthbenzacar/?ref=hl,,https://www.instagram.com/ruthbenzacar/,MERIDIANO,,,,,,1414,C1414AQY
1168,ESPACIO ESCENICO,SALA DE TEATRO,ESPACIO AGUIRRE - TEATRO Y ESCUELA DE CLOWN,"BAR, ESPACIO DE FORMACION",SI,,,AGUIRRE 1270,AGUIRRE,1270,VILLA CRESPO,COMUNA 15,-34.59079129999999,-58.4421721,4854-1905,PRODUCCION@ESPACIOAGUIRRE.COM.AR,WWW.ESPACIOAGUIRRE.COM.AR,WWW.FACEBOOK.COM/ESPACIO.AGUIRRE/,@ESPACIOAGUIRRE,https://www.instagram.com/espacioaguirre/,ARTEI,,,,,,1414,C1414ASZ
704,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA NORA FISCH,,,,,CORDOBA AV. 5222,CORDOBA AV.,5222,VILLA CRESPO,COMUNA 15,-34.5900561,-58.436626000000004,6235-2030,info@norafisch.com,http://nuevo.norafisch.com/,https://www.facebook.com/GaleriaNoraFisch?ref=br_rs&pnref=lhc,@NORA_FISCH,https://www.instagram.com/galerianorafisch/,MERIDIANO,,,,,,1414,C1414BAX
1434,ESPACIO ESCENICO,SALA DE TEATRO,TEATRO LA MUECA,,,AV. CORDOBA,,CORDOBA AV. 5300,CORDOBA AV.,5300,VILLA CRESPO,COMUNA 15,-34.5897674,-58.437056299999995,4777-0825,INFO@LAMUECA.COM.AR,WWW.LAMUECA.COM.AR,,,,,,,,,,1414,C1414BAX
1545,LIBRERIA,,GUANTES DE MIMBRE Y LUZ,,,,,SERRANO 916,SERRANO,916,VILLA CRESPO,COMUNA 15,-34.593326,-58.437604799999995,4773-7940,guantesdemimbreyluz@gmail.com,https://www.facebook.com/guantesdemimbreyluz/,,,,,,,,,,1414,C1414DET
2463,BIBLIOTECA,POPULAR,BIBLIOTECA POPULAR ALBERDI,,,,,ACEVEDO 666,ACEVEDO,666,VILLA CRESPO,COMUNA 15,-34.5960951745459,-58.4376352350237,,BIBLIOTECAPOPULARALBERDI@YAHOO.COM.AR,,,,,CONABIP,,,,,,1414,C1414DJN
1102,ESPACIO DE FORMACION,,INSTITUTO BAIKAL,,,,,ARAOZ 727,ARAOZ,727,VILLA CRESPO,COMUNA 15,-34.5976661609415,-58.43344693732529,,,https://institutobaikal.com/,https://www.facebook.com/pg/InstitutoBaikal/,,,,,,,,,1414,C1414DPO
1285,ESPACIO ESCENICO,SALA DE TEATRO,ESPACIO SISMICO,ESPACIO DE FORMACION,SI,,,LAVALLEJA 960,LAVALLEJA,960,VILLA CRESPO,COMUNA 15,-34.597645,-58.4294292,4776-3490,ESPACIOSISMICO@GMAIL.COM,WWW.ESPACIOSISMICO.COM,WWW.FACEBOOK.COM/ESPACIOSISMICO,,https://www.instagram.com/espaciosismico/,MECA,,,,,,1414,C1414DTT
654,ESPACIO DE EXHIBICION,GALERIA DE ARTE,GALERIA ARTEXARTE,,,,,LAVALLEJA 1062,LAVALLEJA,1062,VILLA CRESPO,COMUNA 15,-34.5970066,-58.4284336,4773-2738 / 4772-6754,INFO@ARTEXARTE.COM.AR,http://web.artexarte.com.ar/,https://www.facebook.com/artexarteespacio/,,,,,,,,,1414,C1414DTV
515,CENTRO CULTURAL,,LA GRAN JAIME,ESPACIO DE FORMACION,SI,,,ARAOZ 832,ARAOZ,832,VILLA CRESPO,COMUNA 15,-34.5968593,-58.4323885,,LAGRANJAIME@GMAIL.COM,,https://www.facebook.com/lagranjaime/,,https://www.instagram.com/lagranjaime/,MECA,,,,,,1414,C1414DPR
1279,ESPACIO ESCENICO,SALA DE TEATRO,MADERA DE SUEÑOS,ESPACIO DE FORMACION,,,,JUFRE 375,JUFRE,375,VILLA CRESPO,COMUNA 15,-34.5959403,-58.4320174,4777-1015,,WWW.MADERATEATRO.BLOGSPOT.COM.AR,WWW.FACEBOOK.COM/MAURODARIOPEREL/,,,ARTEI,,,,,,1414,C1414AYG
68,BAR,CULTURAL,OVEJA DESCARRIADA!,,,,,ARAOZ 1047,ARAOZ,1047,VILLA CRESPO,COMUNA 15,-34.5954452259184,-58.429982219386396,4776-0574,LAQUEDIOELMALPASO@GMAIL.COM,WWW.FACEBOOK.COM/PAGES/OVEJA-DESCARRIADA/217250971696819,,,,,,,,,,1414,C1414DPU
1309,ESPACIO ESCENICO,SALA DE TEATRO,FRAY MOCHO,"ESPACIO DE FORMACION, GALERIA DE ARTE",SI,,,ARAOZ 1047,ARAOZ,1047,VILLA CRESPO,COMUNA 15,-34.5954452259184,-58.429982219386396,4865-9835 / 4863-1925,TEATROFRAYMOCHO8@HOTMAIL.COM,http://fraymochoteatro.blogspot.com/,https://www.facebook.com/teatrofraymocho/,,,,,,,,,1414,C1414DPU
437,CENTRO CULTURAL,,EL JUFRE TEATRO-BAR,"BAR, ESPACIO DE FORMACION, ESPACIO ESCENICO",SI,,,JUFRE 444,JUFRE,444,VILLA CRESPO,COMUNA 15,-34.5953207,-58.4327476,4473-6489,INFOELJUFRE@GMAIL.COM,,https://www.facebook.com/eljufre/,@eljufreteatro,https://www.instagram.com/eljufre/,,,,,,,1414,C1414AYJ
1424,ESPACIO ESCENICO,SALA DE TEATRO,TEATRO EL TUNEL,,,,,CASTILLO 540,CASTILLO,540,VILLA CRESPO,COMUNA 15,-34.5951034,-58.4346741,4573-4141,INFO@CCELTUNEL.COM.AR,WWW.CCELTUNEL.COM.AR,WWW.FACEBOOK.COM/TEATRO-EL-TUNEL-3085071859385/,,,,,,,,,1414,C1414AWL
1286,ESPACIO ESCENICO,SALA DE TEATRO,EL EXCENTRICO DE LA 18°,,,,,LERMA 420,LERMA,420,VILLA CRESPO,COMUNA 15,-34.5948234,-58.4315004,47726092,ELEXENTRICODELA18@GMAIL.COM,WWW.ELEXCENTRICODELA18.COM.AR,WWW.FACEBOOK.COM/ELEXCENTRICODELA18/,,https://www.instagram.com/elexcentricodela18/,ARTEI,,,,,,1414,C1414AZJ
1198,ESPACIO ESCENICO,SALA DE TEATRO,LA MATERIA,ESPACIO DE FORMACION,,,,MALABIA 1077,MALABIA,1077,VILLA CRESPO,COMUNA 15,-34.5943235206316,-58.43234557176121,,ESPACIOLAMATERIA@GMAIL.COM,,WWW.FACEBOOK.COM/ESPACIOLAMATERIA/,,https://www.instagram.com/espaciolamateria,ARTEI,,,,,,1414,C1414DLU
1369,ESPACIO ESCENICO,SALA DE TEATRO,ESPACIO LTK,,,,,ACEVEDO 1029,ACEVEDO,1029,VILLA CRESPO,COMUNA 15,-34.593718892274104,-58.433727747524394,4779-2750,GUSTAVOERES@GMAIL.COM,,WWW.FACEBOOK.COM/ESPACIOLTK.TEATRO/,,,,,,,,,1414,C1414DJU
1196,ESPACIO ESCENICO,SALA DE TEATRO,PATIO DE ACTORES,ESPACIO DE FORMACION,SI,,,LERMA 568,LERMA,568,VILLA CRESPO,COMUNA 15,-34.5934403,-58.432795999999996,477-29732,PATIODEACTORES@FIBERTEL.COM.AR,WWW.PATIODEACTORES.COM,,,,ARTEI,,,,,,1414,C1414AZL
1191,ESPACIO ESCENICO,SALA DE TEATRO,CLUB DEFENSORES DE BRAVARD,ESPACIO DE FORMACION,,,,GURRUCHAGA 1113,GURRUCHAGA,1113,VILLA CRESPO,COMUNA 15,-34.5928799895418,-58.4346509069959,5667-7705,ESTUDIO.BRAVARD@GMAIL.COM,WWW.ESTUDIOBRAVARD.BLOGSPOT.COM.AR,WWW.FACEBOOK.COM/TEATRO.DEFENSORESDEBRAVARD,,https://www.instagram.com/teatro_bravard/,,,,,,,1414,C1414DHW
738,ESPACIO DE EXHIBICION,GALERIA DE ARTE,ADRIANA BUDICH,,,,,GURRUCHAGA 1145,GURRUCHAGA,1145,VILLA CRESPO,COMUNA 15,-34.59265256256,-58.4342908363437,,GALERIA@ADRIANABUDICH.COM,https://www.adrianabudich.com/,https://www.facebook.com/AdrianaBudichgaleria/,@GBudich,https://www.instagram.com/adrianabudichgaleria/,,,,,,,1414,C1414DHW
1646,LIBRERIA,,WHITE RABBIT (MA. CECILIA FERNANDEZ),,,,,MALABIA 775,MALABIA,775,VILLA CRESPO,COMUNA 15,-34.596461600000005,-58.435697700000006,,,,,,,,,,,,,1414,C1414DLO
1665,LIBRERIA,,WHITE RABBIT LIBRERIA (CERRA),,,,,MALABIA 771,MALABIA,771,VILLA CRESPO,COMUNA 15,-34.596461600000005,-58.435697700000006,,,,,,,,,,,,,1414,C1414DLO
